sku,alto,inventario,id_seccion,id_linea,ancho,skuFabricante,peso_bruto,volumen,precio,upc,marca,serie,seccion,moneda,id_marca,descripcion,id_serie,peso_neto,largo,linea,image_url,precio_final,stock
KS1000B,1,Array,6855,11472,1,KS1000B,0.35,,10,7503026779545,YEYIAN,ACCESORIOS,ENERGIA,USD,7010,"CABLES PSU EXT FPODER YEYIAN KABEL S1000 BLANC HILOS DE CU/300 +-10 mm",6853,0.11,30,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/KS1000B.jpg,267,19
YFR-45901,17.78,Array,6855,11472,15.24,YFR-45901,0.35,,31.09,7503027543350,YEYIAN,500W,ENERGIA,USD,7010,"FUENTE DE PODER YEYIAN YFR-45901 RAIDEN 500W 80 PLUS WHITE RGB ATX SM",10549,1.55,10.16,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/YFR-45901.jpg,829,277
YNH-B2101,48.26,Array,6854,11473,22.86,YNH-B2101,4.7,,34.79,7503024642797,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN GAMER YNH-B2101 BLADE 2101 LAT ACRIL/MESH/1 VEN LED/NG",10479,4.7,53.34,GABINETES,https://drakelfo.local/pch-importer/images/YNH-B2101.jpg,969,3
YNH-B2100,48.26,Array,6854,11473,25.4,YNH-B2100,4.25,,43.23,7503024642780,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN GAMER YNH-B2100 BLADE 2100 LAT C/T, 1VEN LED/USB NEGRO",10479,4.7,50.8,GABINETES,https://drakelfo.local/pch-importer/images/YNH-B2100.jpg,1204,2
YGA-49702,48.26,Array,6854,11473,27.94,YGA-49702,4.3,,52.39,7503028761050,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN YGA-49702 ABYSS 2500 ATX RGB LAT CRIS 3VENT ARGB USB3.0 B",10479,6.05,50.8,GABINETES,https://drakelfo.local/pch-importer/images/YGA-49702.jpg,1459,4
EN260,5.08,Array,6855,11519,5.08,EN260,0.3,,10.46,7503026359020,QIAN,"6 CONTACTOS",ENERGIA,USD,11569,"BARRA DE MULTI CONTACTOS QIAN PINYAO EN260 6 CONTACTOS2 PUERTOS USB",10899,0.3,27.94,SUPRESORES,https://drakelfo.local/pch-importer/images/EN260.jpg,279,161
YGH-49704,22.86,Array,6854,11473,27.94,YGH-49704,4.3,,45.4,7503028761074,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN YGH-49704 HOLLOW 2500 ATX/3VENT/ ARGB/MESH/USB/BLANC",10479,6.5,53.34,GABINETES,https://drakelfo.local/pch-importer/images/YGH-49704.jpg,1264,31
YCT-050720R,12,Array,6854,11840,2.5,YCT-050720R,0.5,,8.61,7503028761937,YEYIAN,LED,"GABINETES Y ENFRIAMIENTO",USD,7010,"VENTILADOR GAMER YEYIAN LED ROJO YCT-050720R TYPHOON, 120MM, 3PZAS",10541,0.15,12,VENTILADORES,https://drakelfo.local/pch-importer/images/YCT-050720R.jpg,240,1878
YGA-49701,48.26,Array,6854,11473,27.94,YGA-49701,4.3,,52.39,7503028761043,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN YGA-49701 ABYSS 2500 ATX RGB 3VENT ARGB,2 USB3.0 NEG",10479,6.05,50.8,GABINETES,https://drakelfo.local/pch-importer/images/YGA-49701.jpg,1459,22
YNH-SL900,45.72,Array,6854,11473,22.86,YNH-SL900,3.6,,23.73,7503024642629,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN GAMER YNH-SL900 STAHL 900 MESH/1VEN LED/USB/NEGRO",10479,3.6,45.72,GABINETES,https://drakelfo.local/pch-importer/images/YNH-SL900.jpg,661,3
WC1200,20.32,Array,6854,11469,15.24,WC1200,0.25,,45.89,7503026359655,YEYIAN,120MM,"GABINETES Y ENFRIAMIENTO",USD,7010,"SISTEMA DE ENFRIAMIENTO LIQUIDO YEYIAN WC1200 VATN 1200 RGB RADIADOR",10558,1.31,22.86,"ENFRIAMIENTO LIQUIDO",https://drakelfo.local/pch-importer/images/WC1200.jpg,1278,434
YGH-49703,22.86,Array,6854,11473,27.94,YGH-49703,4.3,,45.4,7503028761067,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN YGH-49703 HOLLOW 2500 ATX/3VENT/ ARGB/MESH/USB/NEGRO",10479,6.19,53.34,GABINETES,https://drakelfo.local/pch-importer/images/YGH-49703.jpg,1264,3
4711085930750-A,2.2,Array,6810,11510,0.8,AD4S26668G19-SGN,0.79,,26.55,,ADATA,8GB,COMPONENTES,USD,7005,"MEMORIA DDR4 ADATA 8GB 2666 MHz SODIMM (AD4S26668G19-SGN)",10482,0.79,8,"RAM PARA LAPTOP",https://drakelfo.local/pch-importer/images/4711085930750-A.jpg,739,764
YCT-050720B,12,Array,6854,11840,2.5,YCT-050720B,0.5,,8.61,7503028761920,YEYIAN,LED,"GABINETES Y ENFRIAMIENTO",USD,7010,"VENTILADOR GAMER YEYIAN LED AZUL YCT-050720B TYPHOON, 120MM, 3PZAS",10541,0.15,12,VENTILADORES,https://drakelfo.local/pch-importer/images/YCT-050720B.jpg,240,1679
GG-1803,17.5,Array,6854,11473,40.5,GG-1803,1.4,,28.08,7503026359051,GETTTECH,TORRE,"GABINETES Y ENFRIAMIENTO",USD,11570,"GABINETE GETTTECH GG-1803 ATX FUENTE 500W 1VENT,2USB2.0,1USB3.0, NEGRO",10559,3.6,33,GABINETES,https://drakelfo.local/pch-importer/images/GG-1803.jpg,782,6
YGA-68809,53.34,Array,6854,11473,27.94,YGA-68809,4.3,,54.83,7503026779705,YEYIAN,GAMER,"GABINETES Y ENFRIAMIENTO",USD,7010,"GABINETE YEYIAN YGA-68809 ARMAGEDDON 2200 LAT CRIST 3VENT RGB,USB,NEG",10479,7.7,55.88,GABINETES,https://drakelfo.local/pch-importer/images/YGA-68809.jpg,1526,42
YFD-LWCU-01-WH,60,Array,6865,11487,75,YFD-LWCU-01-WH,27,,136.81,7503030358200,YEYIAN,GAMER,MOBILIARIO,USD,7010,"ESCRITORIO GAMER YEYIAN YFD-LWCU-01-WH LOKII RGB/ HUB/ C.INA/ACERO/BL",10479,24,120,MESAS,https://drakelfo.local/pch-importer/images/YFD-LWCU-01-WH.jpg,3809,27
AC1200,15.24,Array,6854,11840,10.16,AC1200,0.6,,22.44,7503026359747,YEYIAN,"CON LED","GABINETES Y ENFRIAMIENTO",USD,7010,"SISTEMA DE ENFRIAMIENTO AIRE YEYIAN AC1200 STORM S1200 VENT RGB 120MM",10556,0.9,12.7,VENTILADORES,https://drakelfo.local/pch-importer/images/AC1200.jpg,625,480
WC2400,27.94,Array,6854,11469,15.24,WC2400,0.45,,51.83,7503026359662,YEYIAN,240MM,"GABINETES Y ENFRIAMIENTO",USD,7010,"SISTEMA DE ENFRIAMIENTO LIQUIDO YEYIAN WC2400 VATN 1200 RGB RADIADOR",10505,2,33.02,"ENFRIAMIENTO LIQUIDO",https://drakelfo.local/pch-importer/images/WC2400.jpg,1443,132
YKA-20705,40.64,Array,6865,11516,20.32,YKA-20705,1.5,,17.45,7503028761401,YEYIAN,ACCESORIOS,MOBILIARIO,USD,7010,"KIT DE ALMOHADA YEYIAN YKA-20705 NEGRO, MEMORY FOAM ESPUMA ELÁSTICA 5S",6853,22,45.72,SILLAS,https://drakelfo.local/pch-importer/images/YKA-20705.jpg,486,103
YSGC1150A,66.04,Array,6865,11516,33.02,YSGC1150A,19,,119.51,7503024642933,YEYIAN,SINTETICO,MOBILIARIO,USD,7010,"SILLA GAMER YEYIAN YSGC1150A/YAR-9863A CADIRA 1150 REC 4D AZUL POLIUR",10563,22,88.9,SILLAS,https://drakelfo.local/pch-importer/images/YSGC1150A.jpg,3327,12
YFD-LWCU-01-BK,60,Array,6865,11487,75,YFD-LWCU-01-BK,27,,136.81,7503030358224,YEYIAN,GAMER,MOBILIARIO,USD,7010,"ESCRITORIO GAMER YEYIAN YFD-LWCU-01-BK LOKII RGB/HUB/C.INA/ACERO/NE",10479,24,120,MESAS,https://drakelfo.local/pch-importer/images/YFD-LWCU-01-BK.jpg,3809,26
YMC-70102,36,Array,6862,10783,10,YMC-70102,7.65,,190.92,7503030358576,YEYIAN,GAMER,MONITORES,USD,7010,"MONITOR CURVO 27"" YEYIAN YMC-70102 SIGURD3001,165HZ,1MS,FULLHD,DP,HDMI",10479,5,52,"27""",https://drakelfo.local/pch-importer/images/YMC-70102.jpg,5315,170
CMK16GX4M2A2400C14,18,Array,6810,10517,2,CMK16GX4M2A2400C14,0.35,,58.79,,CORSAIR,DDR4,COMPONENTES,USD,7022,"MEMORIA DDR4 CORSAIR VENGEANCE LPX 16GB 2400MHZ 2X8 CMK16GX4M2A2400C14",10516,0.35,15,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/CMK16GX4M2A2400C14.jpg,1637,13
YFRN-042920,66.04,Array,6865,11516,33.02,YFRN-042920,0.5,,123.86,7503028761890,YEYIAN,SINTETICO,MOBILIARIO,USD,7010,"SILLA GAMING YEYIAN YFRN-042920 RYUJI NIGHT CAMO, POLI/NYL, SOP 150KG",10563,22,83.82,SILLAS,https://drakelfo.local/pch-importer/images/YFRN-042920.jpg,3448,6
YFRD-042920,66.04,Array,6865,11516,33.02,YFRD-042920,0.5,,115.98,7503028761906,YEYIAN,PIEL,MOBILIARIO,USD,7010,"SILLA GAMING YEYIAN YFRD-042920 RYUJI DESERT CAMO, POLI/NYL, SOP 150KG",10900,22,83.82,SILLAS,https://drakelfo.local/pch-importer/images/YFRD-042920.jpg,3229,10
YFRS-051820,66.04,Array,6865,11516,33.02,YFRS-051820,0.5,,115.98,7503028761944,YEYIAN,SINTETICO,MOBILIARIO,USD,7010,"SILLA GAMING YEYIAN YFRS-051820 RYUJI SNOW CAMO,POL/NYL, SOPORTA150KG",10563,22,83.82,SILLAS,https://drakelfo.local/pch-importer/images/YFRS-051820.jpg,3229,1
YFRW-042920,66.04,Array,6865,11516,33.02,YFRW-042920,0.5,,119.51,7503028761883,YEYIAN,SINTETICO,MOBILIARIO,USD,7010,"SILLA GAMING YEYIAN YFRW-042920 RYUJI WHITE, POLI/NYL, SOPORTA150KG",10563,22,83.82,SILLAS,https://drakelfo.local/pch-importer/images/YFRW-042920.jpg,3327,3
YGF-68901,25.4,Array,6850,11491,5.08,YGF-68901,0.52,,20.43,7503026779293,YEYIAN,GAMER,"TECLADOS & MOUSES",USD,7010,"MOUSEPAD GAMER YEYIAN YGF-68901 RIG CARGA/INA RGB ANTI/D FLOW 2800",10479,0.75,38.1,MOUSEPAD,https://drakelfo.local/pch-importer/images/YGF-68901.jpg,569,24
YKP-20704,22.86,Array,6850,10494,5.08,YKP-20704,0.5,,13.7,7503028761395,YEYIAN,ALAMBRICO,"TECLADOS & MOUSES",USD,7010,"KIT TECLADO/MOUSE YEYIAN GAMING LED YKP-20704 PHOENIX2000/USB/BACKLITE",10546,0.68,50.8,KIT,https://drakelfo.local/pch-importer/images/YKP-20704.jpg,381,825
YPE-PS500,17.78,Array,6855,11472,10.16,YPE-PS500,1.38,,27.62,7503024642988,YEYIAN,500W,ENERGIA,USD,7010,"FUENTE DE PODER YEYIAN GAMING YPE-PS500 THUNDER ATX 500W 80 PLUS WHITE",10549,1.65,25.4,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/YPE-PS500.jpg,737,405
7500619006309-C,65,Array,6854,11473,38,PC30769(RE),15,,46.26,,CHENBRO,REMATE,"GABINETES Y ENFRIAMIENTO",USD,11587,"(REP/ABIERTO)GABINETE CHENBRO PC30769 BTX NEGRO",10498,15,70,GABINETES,https://drakelfo.local/pch-importer/images/7500619006309-C.jpg,1288,1
QMX-42902W,10,Array,6856,11489,5,QMX-42902W,0.5,,133.99,,QIAN,CELERON,COMPUTO,USD,11569,"MINI PC QIAN QMX-42902W XIAO CEL N3060 4GB, 64GB, HDMI, VGA, W10 PRO",10613,0.5,10,"MINI PC",https://drakelfo.local/pch-importer/images/QMX-42902W.jpg,3730,77
KS1000N,1,Array,6855,11472,1,KS1000N,0.35,,10,7503026779538,YEYIAN,ACCESORIOS,ENERGIA,USD,7010,"CABLES PSU EXT FPODER YEYIAN KABEL S1000 NEGRO HILOS DE CU/300 +-10 mm",6853,0.11,30,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/KS1000N.jpg,267,47
GTI-28201G,12.63,Array,6850,11528,2.5,GTI-28201G,0.39,,9.39,7503028761357,GETTTECH,ALAMBRICO,"TECLADOS & MOUSES",USD,11570,"TECLADO GETTTECH GTI-28201G IGNITE BACKLIGHT USB GRIS 105 TEC  ESPAÑOL",10546,0.39,4.47,TECLADOS,https://drakelfo.local/pch-importer/images/GTI-28201G.jpg,261,740
KS1000R,1,Array,6855,11472,1,KS1000R,0.35,,10,7503026779569,YEYIAN,ACCESORIOS,ENERGIA,USD,7010,"CABLES PSU EXT FPODER YEYIAN KABEL S1000 ROJO HILOS DE CU/300 +-10 mm",6853,0.11,30,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/KS1000R.jpg,267,85
KS1000A,1,Array,6855,11472,1,KS1000A,0.35,,10,7503026779552,YEYIAN,ACCESORIOS,ENERGIA,USD,7010,"CABLES PSU EXT FPODER YEYIAN KABEL S1000 AZUL HILOS DE CU/300 +-10 mm",6853,0.11,30,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/KS1000A.jpg,267,13
097855088819-L,7.2,Array,6850,10494,20.6,920-004430,0.42,,322.83,097855088819,LOGITECH,INALAMBRICO,"TECLADOS & MOUSES",MXN,7100,"KIT LOGITECH MK220 TECLADO Y MOUSE INALAMBRICO (920-004430)",10537,0.42,47,KIT,https://drakelfo.local/pch-importer/images/097855088819-L.jpg,449.37936,629
7502266674689-V,1,Array,6810,11466,8,"HDD-102- NEGRO",0.01,,4.73,7502266674689,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-102 NEGRO DD 2.5 USB 2.0 SATA",10497,0.01,12.5,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266674689-V.jpg,132,45
7502266674771-V,1,Array,6810,11466,8,"HDD-102- PLATA",0.12,,4.73,7502266674771,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-102 PLATA DD 2.5 USB 2.0 SATA",10497,0.12,12.5,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266674771-V.jpg,132,40
7502266674788-V,1,Array,6810,11466,8,HDD-102,0.12,,4.73,7502266674788,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-102 ROJO DD 2.5 USB 2.0 SATA",10497,0.12,12.5,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266674788-V.jpg,132,52
7502266674795-V,1,Array,6810,11466,80,HDD-102,0.01,,4.73,7502266674795,VORAGO,"2.5""",COMPONENTES,USD,7090,"ENCLOSURE VORAGO HDD-102 AZUL DD 2.5 USB 2.0 SATA",10497,0.01,12.5,"ENCLOSURES PARA DISCO",https://drakelfo.local/pch-importer/images/7502266674795-V.jpg,132,60
097855137708-L,9.6,Array,6850,10624,0.3,910-005281,0,,989.13,097855137708,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G305 WIRELESS (910-005281)",10479,0.52,6.1,MOUSE,https://drakelfo.local/pch-importer/images/097855137708-L.jpg,1376.86896,20
097855144430-L,9.6,Array,6850,10624,0.3,910-005550,0,,1054.35,097855144430,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"MOUSE LOGITECH G502 HERO ALAMBRICO USB GAMING (910-005550)",10479,0.52,6.1,MOUSE,https://drakelfo.local/pch-importer/images/097855144430-L.jpg,1467.6552,64
097855123046-L,25.5,Array,6850,11528,3.7,920-008084,0.42,,762.92,097855123046,LOGITECH,GAMER,"TECLADOS & MOUSES",MXN,7100,"TECLADO LOGITECH GAMING G213 USB RETROILUMINADO (920-008084)",10479,0.42,47,TECLADOS,https://drakelfo.local/pch-importer/images/097855123046-L.jpg,1061.98464,41
7506215909570-E,44.11,Array,6855,11472,20.2,ES-05001,2,0.0286909084,284.15,7506215909570,"EDGE SYSTEMS",500W,ENERGIA,MXN,7093,"FUENTE DE PODER ACTECK 500W 2 SATA 24 PINES NEGRO R-500 ES-05001",10549,2,32.2,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/7506215909570-E.jpg,379.0561,11
7503035006878-S,13,Array,6810,11458,3.4,ST1000VM002,,,24.56,,SEAGATE,1TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 1TB 3.5 SATA  NEW PULL",10477,0.4,17,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/7503035006878-S.jpg,684,850
7503035006892-S,13,Array,6810,11458,3.4,ST3500410SV,,,12.55,,SEAGATE,500GB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 500GB 3.5 SATA NEW PULL",10488,0.4,17,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/7503035006892-S.jpg,349,1069
763649080603-S,0.15,Array,6810,11458,7.01,ST300MM0048,,,100.72,,SEAGATE,300GB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 3.5 300GB ST300MM0048",10529,0.22,10.45,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649080603-S.jpg,2804,7
7636490076527-S,7,Array,6810,11458,11,ST500LM030,,,36.24,,SEAGATE,500GB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 500GB 2.5 ST500LM030 5400RPM BARRACUDA",10488,0.3,0.07,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/7636490076527-S.jpg,1009,3
7506215916530-A,9.6,Array,6850,10624,0.3,AC-916530,0.06,,100,7506215916530,ACTECK,INALAMBRICO,"TECLADOS & MOUSES",MXN,7091,"MOUSE ACTECK INALAMBRICO ÓPTICO USB NEGRO AC-916530                   ",10537,0.52,6.1,MOUSE,https://drakelfo.local/pch-importer/images/7506215916530-A.jpg,139.2,2
99053042372-K,9.6,Array,6855,11493,0.3,00-4237-00-4,2.73,,4538.3,99053042372,KOBLENZ,1.5KVA,ENERGIA,MXN,7054,"NOBREAKS PRO KOBLENZ 15007 USBR 1500VA/900 WATTS 7 CONT(00-4237-00-4) ",10712,0.52,6.1,"NO BREAKS",https://drakelfo.local/pch-importer/images/99053042372-K.jpg,6054.0922,25
7506215932257-B,56,Array,6854,11473,49.5,BR-932257,7.54,0.0784476,1181.72,7506215932257,"BALAM RUSH",GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7092,"GABINETE BALAMRUSH THINOS E-ATX RGB USB 3.0 CRISTAL ROJO BR-932257",10479,7.54,28.3,GABINETES,https://drakelfo.local/pch-importer/images/7506215932257-B.jpg,1644.95424,29
7506215931205-B,50.6,Array,6854,11473,46.5,BR-931205,6.8,0.06258714,1068.28,7506215931205,"BALAM RUSH",GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7092,"GABINETE BALAMRUSH ARGUS II ATX M-ATX M-ITX RGB 4xVENT NEGRO BR-931205",10479,6.8,26.6,GABINETES,https://drakelfo.local/pch-importer/images/7506215931205-B.jpg,1487.04576,10
7506215932271-B,56,Array,6854,11473,49.5,BR-932271,7.54,0.0784476,1074.19,7506215932271,"BALAM RUSH",GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7092,"GABINETE BALAMRUSH THINOS E-ATX RGB USB 3.0 CRISTAL NEGRO BR-932271",10479,7.54,28.3,GABINETES,https://drakelfo.local/pch-importer/images/7506215932271-B.jpg,1495.27248,17
7506215932264-B,56,Array,6854,11473,49.5,BR-932264,7.54,0.0784476,1181.72,7506215932264,"BALAM RUSH",GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7092,"GABINETE BALAMRUSH THINOS E-ATX RGB USB 3.0 CRISTAL BLANCO BR-932264",10479,7.54,28.3,GABINETES,https://drakelfo.local/pch-importer/images/7506215932264-B.jpg,1644.95424,17
7506215931298-B,29.5,Array,6854,11473,40.5,BR-931298,5.53,0.02508975,998.92,7506215931298,"BALAM RUSH",GAMER,"GABINETES Y ENFRIAMIENTO",MXN,7092,"GABINETE BALAMRUSH NEMESIS M-ATX M-ITX ARGB 2xUSB 3.0 NEGRO BR-931298",10479,5.53,21,GABINETES,https://drakelfo.local/pch-importer/images/7506215931298-B.jpg,1390.49664,2
7506215932417-B,59.2,Array,6862,11415,37.9,BR-932417,2.7,0.026475424,3327.9,7506215932417,"BALAM RUSH",GAMER,MONITORES,MXN,7092,"MONITOR BALAM RUSH 23.8"" LCD FULL HD 144 Hz HDMI/DP/AUDIO BR-932417",10479,2.7,11.8,"23.8""",https://drakelfo.local/pch-importer/images/7506215932417-B.jpg,4632.4368,27
4711085933737-X,9.6,Array,6810,10517,0.3,AX4U41338G19J-ST60,,,45.74,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG D60 RGB 8GB 4133Mhz (AX4U41338G19J-ST60)",10482,0.52,6.1,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085933737-X.jpg,1273,13
718037886190-W,2.61,Array,6810,11458,14.7,WD120EFBX,,,344.65,,"WESTERN DIGITAL",12TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 12TB 3.5"" WD120EFBX 256MB SATA3 7200RPM NAS RED",10527,0.66,10.1,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037886190-W.jpg,9595,29
195553000079-A,38.2,Array,6856,11480,1.84,W700G1T-I716G512WP-1,2,,40425.53,,ASUS,CI7,COMPUTO,MXN,7039,"LAPTOP ASUS PROART STUDIOBOOK 17"" WUXGA Ci7-9750H 16GB 512SSD W10PRO QUADRO T1000 W700G1T-I716G512WP-1",10512,2,28.6,LAPTOPS,https://drakelfo.local/pch-importer/images/195553000079-A.jpg,56272.33776,1
7503030903226-S,9.6,Array,6850,10624,0.3,STPMOI6B,,,205.43,7503030903226,STYLOS,INALAMBRICO,"TECLADOS & MOUSES",MXN,7104,"MOUSE STYLOS INALÁMBRICO 3 BOTONES, USB, SCROLL OPTICO (STPMOI6B)",10537,0.52,6.1,MOUSE,https://drakelfo.local/pch-importer/images/7503030903226-S.jpg,285.95856,2
YFC-ECFL-01-GR,52,Array,6865,11516,60,YFC-ECFL-01-GR,,,136.28,,YEYIAN,TELA,MOBILIARIO,USD,7010,"SILLA GAMER YEYIAN YFC-ECFL-01-GR, DRAKKAR,MALLA TEXTIL,HAST150K VERDE",10901,19,132,SILLAS,https://drakelfo.local/pch-importer/images/YFC-ECFL-01-GR.jpg,3794,3
7503030903240-S,9.6,Array,6850,10494,0.3,STPKTM3B,,,205.43,7503030903240,STYLOS,INALAMBRICO,"TECLADOS & MOUSES",MXN,7104,"KIT MOUSE Y TECLADO STYLOS INALÁMBRICO 105 TECLAS, 3 BOTONES(STPKTM3B)",10537,0.52,6.1,KIT,https://drakelfo.local/pch-importer/images/7503030903240-S.jpg,285.95856,9
4711085933744-X,9.6,Array,6810,10517,0.3,AX4U320016G16A-ST60,,,59.3,,XPG,16GB,COMPONENTES,USD,12220,"MEM DDR4  XPG D60 RGB 16GB 3200MHZ (AX4U320016G16A-ST60)        ",10480,0.52,6.1,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085933744-X.jpg,1651,5
4711085931085-X,9.6,Array,6810,10517,0.3,AX4U32008G16A-ST60,,,34.37,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG D60 RGB 8GB TITANIO 3200Mhz (AX4U32008G16A-ST60)  ",10482,0.52,6.1,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931085-X.jpg,957,313
4711085933607-X,4.4,Array,6810,10517,0.8,AX4U41338G19J-ST50,,,45.71,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D50 8GB 4133MHZ RGB (AX4U41338G19J-ST50) ",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085933607-X.jpg,1273,11
4711085931054-X,4.4,Array,6810,10517,0.8,AX4U32008G16A-ST50,,,32.39,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D50 8GB 3200MHZ RGB (AX4U32008G16A-ST50) ",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931054-X.jpg,902,253
4711085931177-X,4.4,Array,6810,10517,0.8,AX4U320016G16A-ST41,,,57.26,,XPG,16GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D41 16GB 3200Mhz TIT (AX4U320016G16A-ST41)",10480,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931177-X.jpg,1594,2
4711085930958-X,4.4,Array,6810,10517,0.8,AX4U32008G16A-ST41,,,30.58,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D41 RGB 8GB 3200MHZ (AX4U32008G16A-ST41)",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085930958-X.jpg,851,2
4711085931023-X,4.4,Array,6810,10517,0.8,AX4U32008G16A-SW50,,,32.75,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D50 8GB 3200 BLANC RGB(AX4U32008G16A-SW50)",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931023-X.jpg,912,118
4711085934222-X,4.4,Array,6810,10517,0.8,AX4U32008G16A-SB41,,,32.17,,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D41 TUF RGB 8GB 3200Mhz (AX4U32008G16A-SB41)",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085934222-X.jpg,896,189
4711085931658-X,4.4,Array,6810,10517,0.8,AX4U320016G16A-SB10,,,56,,XPG,16GB,COMPONENTES,USD,12220,"MEM DDR4  XPG GAMMIX D10 16GB 3200MHZ BLK (AX4U320016G16A-SB10)",10480,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931658-X.jpg,1559,109
4711085930835-X,4.4,Array,6810,10517,0.8,AX4U32008G16A-SB10,,,30.08,,XPG,8GB,COMPONENTES,USD,12220,"MEMORIA DDR4 XPG GAMMIX D10 8GB 3200MHZ BLACK AX4U32008G16A-SB10",10482,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085930835-X.jpg,837,467
4711085931863-X,4.4,Array,6810,10517,0.8,AX4U320016G16A-SR30,,,69.16,,XPG,16GB,COMPONENTES,USD,12220,"MEM DDR4  XPGB GAMMIX D30 16G 3200M RED/SIL (AX4U320016G16A-SR30)",10480,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931863-X.jpg,1925,4
4711085931894-X,4.4,Array,6810,10517,0.8,AX4U300016G16A-SBHT,,,76.19,,XPG,16GB,COMPONENTES,USD,12220,"MEM DDR4  XPG HUNTER 16GB 3000MHZ NGO (AX4U300016G16A-SBHT) ",10480,0.79,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4711085931894-X.jpg,2121,1
